case_id,MRI_Shape,WT_Dice,TC_Dice,ET_Dice,WT_HD95,TC_HD95,ET_HD95,fg_volume,fg_mean_t1n,fg_mean_t1c,fg_mean_t2w,fg_mean_t2f,BG_Dice_wo,NC_Dice_wo,ED_Dice_wo,ET_Dice_wo,NC_Volume,ED_Volume,ET_Volume,BG_Volume,BG_Precision,NC_Precision,ED_Precision,ET_Precision,BG_Recall,NC_Recall,ED_Recall,ET_Recall,BG_F1,NC_F1,ED_F1,ET_F1,BG_TP,BG_FP,BG_FN,NC_TP,NC_FP,NC_FN,ED_TP,ED_FP,ED_FN,ET_TP,ET_FP,ET_FN,conf_BG_BG,conf_BG_NC,conf_BG_ED,conf_BG_ET,conf_NC_BG,conf_NC_NC,conf_NC_ED,conf_NC_ET,conf_ED_BG,conf_ED_NC,conf_ED_ED,conf_ED_ET,conf_ET_BG,conf_ET_NC,conf_ET_ED,conf_ET_ET,GT_Unique_Labels,recons_unique_labels,FP_Count,FP_Boundary_Ratio,FP_in_BG,FP_in_NC,FP_in_ED,FP_in_ET
BraTS2021_00234,"torch.Size([1, 4, 240, 240, 155])",0.943847119808197,0.9486784934997559,0.8690727949142456,2.2360680103302,2.4494898319244385,1.4142135381698608,104074,398.85474,635.499755859375,876.7251,355.41656,0.9993554353713989,0.8842698335647583,0.8361590504646301,0.8667208552360535,25812,42681,35581,8823926,0.99893562344894,0.8632945750651065,0.9473295739718343,0.8712328767123287,0.9997886428331335,0.9118239578490624,0.751786509219559,0.8669233579719513,0.9993619511144106,0.8868959020254357,0.8383059880865295,0.8690727749133632,8822061,9400,1865,23536,3727,2276,32087,1784,10594,30846,4559,4735,8822061,268,787,810,214,23536,96,1966,7851,960,32087,1783,1335,2499,901,30846,4,4,10070,0.9839126117169971,1865,2062,2743,3400
BraTS2021_00146,"torch.Size([1, 4, 240, 240, 155])",0.9463967680931091,0.9040021896362305,0.6404403448104858,7.348469257354736,3.7416574954986572,3.0,184720,449.11243,1146.2283935546875,989.2767,429.9122,0.9988228678703308,0.7493489384651184,0.8310855627059937,0.6400660872459412,72190,84679,27851,8743280,0.9994340875130643,0.946979950934777,0.8004342418225063,0.4787338037431349,0.9982360166893889,0.6202659648150713,0.8663659230741979,0.9671106962048042,0.9988346928392805,0.7495689438706329,0.8320960909188865,0.6404403547566399,8727857,4942,15423,44777,2507,27413,73363,18291,11316,26935,29328,916,8727857,873,12111,2439,1143,44777,5960,20310,3103,1634,73363,6579,696,0,220,26935,4,4,50126,0.9643697881337102,15423,26270,8213,220
BraTS2021_00049,"torch.Size([1, 4, 240, 240, 155])",0.9755745530128479,0.9716794490814209,0.949244499206543,1.0,1.0,1.0,119424,411.63492,1710.299560546875,336.05777,641.10175,0.9996649026870728,0.9556214809417725,0.9667031764984131,0.9481818079948425,5318,98689,15417,8808576,0.9994922698827295,0.9713400464756003,0.9834054003119994,0.9450337512054002,0.999854460017147,0.9432117337344866,0.9517575413673256,0.953492897450866,0.9996733321437993,0.9570692615912993,0.9673226846273468,0.9492444788841534,8807294,4474,1282,5016,148,302,93928,1585,4761,14700,855,717,8807294,0,1252,30,6,5016,14,282,4212,6,93928,543,256,142,319,14700,4,4,2588,0.9992272024690911,1282,296,549,461
BraTS2021_01228,"torch.Size([1, 4, 240, 240, 155])",0.9458927512168884,0.8435256481170654,0.7410777807235718,3.0,4.690415859222412,5.74456262588501,180618,755.61206,578.5545654296875,270.08652,453.4579,0.9988666772842407,0.562472939491272,0.9118236899375916,0.7414147257804871,11237,145705,23676,8747382,0.9990558285944643,0.7522470281240939,0.8946740019525581,0.7168686589554301,0.9986895507707335,0.46177805464091837,0.930846573556158,0.766979219462747,0.9988726561048853,0.5722635787151916,0.9124019091762221,0.7410778052115004,8735919,8256,11463,5189,1709,6048,135629,15967,10076,18159,7172,5517,8735919,0,10417,1046,131,5189,2648,3269,7211,8,135629,2857,914,1701,2902,18159,4,4,24848,0.9801191242752011,11463,5917,2865,4603
BraTS2021_00834,"torch.Size([1, 4, 240, 240, 155])",0.8811421990394592,0.9670401811599731,0.9564739465713501,6.164413928985596,1.0,1.0,73399,309.4212,761.8450927734375,551.5012,295.36865,0.9990564584732056,0.9547585844993591,0.8011947870254517,0.9552385807037354,4544,46142,22713,8854601,0.9986399473627019,0.9536915683704674,0.8824568696736645,0.9551301751767134,0.9994921284426029,0.9608274647887324,0.7360755927354687,0.9578215119094792,0.9990658561797818,0.9572462179346635,0.8026468155500414,0.9564739503187514,8850104,12053,4497,4366,212,178,33964,4524,12178,21755,1022,958,8850104,89,3743,665,2,4366,9,167,11983,5,33964,190,68,118,772,21755,4,4,5758,0.9263633205958208,4497,176,195,890
BraTS2021_01520,"torch.Size([1, 4, 240, 240, 155])",0.9675621390342712,0.9402197003364563,0.7169811725616455,1.4142135381698608,1.7320507764816284,20.491458892822266,34226,4140.6504,7862.91748046875,19093.768,15310.361,0.9998658299446106,0.9370871186256409,0.791123628616333,0.7141332626342773,22438,11679,109,8893774,0.9998995876120573,0.936590114606841,0.7894429132214148,0.7378640776699029,0.9998491079265113,0.9433104554773153,0.8093158660844251,0.6972477064220184,0.9998743471321546,0.9399382729755534,0.7992558768814476,0.7169811320754716,8892432,893,1342,21166,1433,1272,9452,2521,2227,76,27,33,8892432,12,1328,2,82,21166,1190,0,811,1391,9452,25,0,30,3,76,4,4,3981,0.9999999999974881,1342,1190,1416,33
BraTS2021_00526,"torch.Size([1, 4, 240, 240, 155])",0.9502648115158081,0.9706031680107117,0.892225444316864,2.4494898319244385,1.0,2.2360680103302,162816,2513.4805,5437.15869140625,824.60486,1242.0011,0.9990986585617065,0.8209377527236938,0.9196341037750244,0.8918535709381104,15191,114588,33037,8765184,0.9985379157310695,0.9936484214459181,0.953869940029985,0.8620942703923229,0.9996725681970852,0.7002830623395432,0.8883740007679687,0.9245391530707994,0.9991049198167788,0.8215623431285477,0.9199577060024943,0.8922254516774505,8762314,12830,2870,10638,68,4553,101797,4923,12791,30544,4886,2493,8762314,0,2811,59,2,10638,6,4545,12509,0,101797,282,319,68,2106,30544,4,4,9877,0.939151564239203,2870,4551,282,2174
BraTS2021_01446,"torch.Size([1, 4, 240, 240, 155])",0.9586970210075378,0.9147009253501892,0.8553928136825562,2.0,3.1622776985168457,2.0,107194,292.4754,451.82562255859375,519.90845,247.50496,0.9995067715644836,0.7236228585243225,0.8771453499794006,0.8544378280639648,24961,51852,30381,8820806,0.9991856401669279,0.9755899655149097,0.8998927928474624,0.7769088123841006,0.9998379966637969,0.5780217138736429,0.8579804057702692,0.9515157499753135,0.9995117119711485,0.725937106918239,0.8784369477435852,0.8553928095872171,8819377,7188,1429,14428,361,10533,44488,4949,7364,28908,8301,1473,8819377,4,928,497,1630,14428,3326,5577,4959,178,44488,2227,599,179,695,28908,4,4,13611,0.9952979207986221,1429,8903,2405,874
BraTS2021_00816,"torch.Size([1, 4, 240, 240, 155])",0.9865382313728333,0.9837501645088196,0.9724627733230591,1.0,1.0,1.0,187129,336.17178,558.4839477539062,633.03186,347.53635,0.999697744846344,0.9601477980613708,0.9716027975082397,0.9714940786361694,11121,125856,50152,8740871,0.9997613270399645,0.945781562255626,0.9652431104364564,0.9870009857072449,0.9996609033584868,0.9787788867907562,0.9801678108314263,0.9583466262561812,0.9997111126772681,0.9619973486522315,0.9726482113712164,0.9724627711233409,8737907,2086,2964,10885,624,236,123360,4442,2496,48063,633,2089,8737907,0,2964,0,1,10885,51,184,2043,4,123360,449,42,620,1427,48063,4,4,5699,0.9973679592893536,2964,235,453,2047
BraTS2021_00676,"torch.Size([1, 4, 240, 240, 155])",0.94194096326828,0.9572721719741821,0.9037814140319824,5.099019527435303,2.2360680103302,1.4142135381698608,76003,2632.654,5444.9775390625,725.3102,1319.5172,0.9994868040084839,0.9353572726249695,0.8105329871177673,0.9028272032737732,25231,24317,26455,8851997,0.9994462916450356,0.9897476689204119,0.8132542442217222,0.8805306561491574,0.9995636012981025,0.8876778566049701,0.8175350577785089,0.9282933282933283,0.9995049430294765,0.9359381529460927,0.815389032443296,0.9037813966326249,8848134,4902,3863,22397,232,2834,19880,4565,4437,24558,3332,1897,8848134,3,3195,665,293,22397,791,1750,3505,15,19880,917,1104,214,579,24558,4,4,8129,0.8094476565373239,3863,2541,932,793
BraTS2021_00809,"torch.Size([1, 4, 240, 240, 155])",0.9838085174560547,0.9832808375358582,0.9764276742935181,1.0,1.0,1.0,182713,582.7718,1020.7379760742188,935.06384,677.3896,0.9996439814567566,0.9617931246757507,0.9714117646217346,0.975629985332489,6743,123991,51979,8745287,0.9998708469693309,0.9363700070077084,0.9605227955872402,0.9742582980597958,0.9994456442653055,0.9908052795491621,0.9844988749183409,0.9786067450316474,0.999658200402531,0.9628188499783831,0.972363059937788,0.9764276801996353,8740439,1129,4848,6681,454,62,122069,5017,1922,50867,1344,1112,8740439,6,4512,330,6,6681,4,52,959,1,122069,962,164,447,501,50867,4,4,6815,0.9865003668364102,4848,56,963,948
BraTS2021_01345,"torch.Size([1, 4, 240, 240, 155])",0.9656631350517273,0.9905264973640442,0.9733913540840149,1.4142135381698608,1.0,1.0,63205,1031.4827,2149.5751953125,2670.2803,1522.1929,0.9997038245201111,0.977295994758606,0.8737393021583557,0.9712865948677063,15253,22384,25568,8864795,0.9996402353154262,0.9756494563448141,0.9384772760485167,0.9804007141440191,0.9998783953830855,0.9824296859634171,0.8607040743388135,0.9664815394242804,0.9997593011657877,0.9790278322226578,0.8979097243259618,0.9733913694286334,8863717,3190,1078,14985,374,268,19266,1263,3118,24711,494,857,8863717,0,1035,43,10,14985,21,237,2904,0,19266,214,276,374,207,24711,4,4,2131,0.9404035663963379,1078,258,214,581
BraTS2021_01548,"torch.Size([1, 4, 240, 240, 155])",0.9692646265029907,0.8409913778305054,0.8654791116714478,1.4142135381698608,23.360219955444336,23.794816970825195,75168,1547.6764,3061.406005859375,882.56085,716.63513,0.9997259974479675,0.008047342300415039,0.9641719460487366,0.8571814894676208,99,73575,1494,8852832,0.9996898482684871,0.00847457627118644,0.9746094560750509,0.7996594778660613,0.9997913661978449,0.020202020202020204,0.9573360516479783,0.9431057563587684,0.999740604656025,0.011940298507462687,0.9658955336450776,0.8654791154791155,8850985,2746,1847,2,234,97,70436,1835,3139,1409,353,85,8850985,57,1783,7,0,2,0,97,2715,175,70436,249,31,2,52,1409,4,4,2422,0.968620974397322,1847,97,424,54
BraTS2021_01411,"torch.Size([1, 4, 240, 240, 155])",0.8766289353370667,0.9669689536094666,0.8940865397453308,4.4721360206604,1.4142135381698608,1.4142135381698608,111724,435.76828,865.8592529296875,816.1761,634.1708,0.9982413649559021,0.9205770492553711,0.7633309364318848,0.8934605717658997,27189,53050,31485,8816276,0.9997754095788611,0.9666653181763016,0.6384097735308655,0.848720070774236,0.9967200437009912,0.8788480635551142,0.9495758718190387,0.9445767825948864,0.9982453887281036,0.920667334514911,0.7635062937168926,0.8940865225626071,8787359,1974,28917,23895,824,3294,50375,28532,2675,29740,5301,1745,8787359,0,28163,754,294,23895,141,2859,930,57,50375,1688,750,767,228,29740,4,4,34657,0.6767752546381174,28917,3000,1745,995
BraTS2021_01051,"torch.Size([1, 4, 240, 240, 155])",0.943342924118042,0.6920995712280273,0.8167926669120789,2.2360680103302,8.602325439453125,2.2360680103302,88075,272.2109,483.81451416015625,821.47894,354.68182,0.9994009137153625,0.30363577604293823,0.8360928297042847,0.8139322996139526,16018,59829,12228,8839925,0.9997431559958869,0.9632902787219578,0.7413491471352491,0.787754481920389,0.9990907162673891,0.17692595829691596,0.9632619632619632,0.8480536473666994,0.9994168296501527,0.2989451476793249,0.8378608241802177,0.8167926906112162,8831887,2269,8038,2834,108,13184,57631,20107,2198,10370,2794,1858,8831887,4,7694,340,341,2834,10776,2067,1784,27,57631,387,144,77,1637,10370,4,4,23009,0.981702811942726,8038,12843,414,1714
BraTS2021_00470,"torch.Size([1, 4, 240, 240, 155])",0.9559382796287537,0.9686291217803955,0.8925091028213501,2.0,1.7320507764816284,2.0,104795,1195.4292,4763.59423828125,791.8726,1493.5625,0.9994920492172241,0.8684930205345154,0.9037578701972961,0.8919540047645569,16250,62162,26383,8823205,0.9990387604097016,0.9805847772277227,0.967544374358222,0.8490301392357429,0.999955911712354,0.7801230769230769,0.8488465622084231,0.9406814994504037,0.9994971256636406,0.8689423538282267,0.9043171262575194,0.8925090804473693,8822816,8489,389,12677,251,3573,52766,1770,9396,24818,4413,1565,8822816,0,375,14,2,12677,208,3363,8317,43,52766,1036,170,208,1187,24818,4,4,6434,0.9878769039462421,389,3571,1079,1395
BraTS2021_00737,"torch.Size([1, 4, 240, 240, 155])",0.8774937987327576,0.929627537727356,0.900753378868103,16.155494689941406,2.2360680103302,2.2360680103302,24279,2403.1008,5359.09814453125,532.02124,1345.9508,0.999664843082428,0.9805243015289307,0.776444137096405,0.9000763297080994,3759,8054,12466,8903721,0.9996640744656273,0.996159122085048,0.6975938211704129,0.9852338763456225,0.9996683409105025,0.9659483905293961,0.8747206357089645,0.8296165570351356,0.9996662076835128,0.9808211777417613,0.7761802456894177,0.9007533858816357,8900768,2991,2953,3631,14,128,7045,3054,1009,10342,155,2124,8900768,0,2944,9,0,3631,0,128,991,0,7045,18,2000,14,110,10342,4,4,3223,0.24728513806935376,2953,128,18,124
BraTS2021_01407,"torch.Size([1, 4, 240, 240, 155])",0.8535978198051453,0.9812286496162415,0.975091278553009,26.914676666259766,1.0,1.0,10186,236.46191,762.8128051757812,710.3311,293.84604,0.9998099207878113,0.9673759341239929,0.7162714004516602,0.9741925597190857,606,4852,4728,8917814,0.9999532264600943,0.9522292993630573,0.5904660168246761,0.9901875272568688,0.9996709956049767,0.9867986798679867,0.9113767518549052,0.9604483925549916,0.9998120911152294,0.9692058346839546,0.7166356048942549,0.9750912604681126,8914880,417,2934,598,30,8,4422,3067,430,4541,45,187,8914880,0,2930,4,0,598,2,6,395,0,4422,35,22,30,135,4541,4,4,3142,0.15022278803262182,2934,8,35,165
BraTS2021_01127,"torch.Size([1, 4, 240, 240, 155])",0.9708170294761658,0.9746485948562622,0.9463856220245361,1.7320507764816284,1.0,1.0,58697,307.98517,715.9041748046875,803.53973,434.39932,0.9997988343238831,0.9735159873962402,0.9202318787574768,0.9431895017623901,16297,17890,24510,8869303,0.9998614165997429,0.9830318153462259,0.904713498475202,0.9376126216313618,0.9997490219919197,0.9669264281769651,0.9452207937395193,0.9553243574051408,0.9998052161370792,0.974912611748693,0.9245236598234056,0.9463856273871835,8867077,1229,2226,15758,272,539,16910,1781,980,23415,1558,1095,8867077,6,1506,714,9,15758,67,463,565,34,16910,381,655,232,208,23415,4,4,3611,0.8127942398205129,2226,530,415,440
BraTS2021_00735,"torch.Size([1, 4, 240, 240, 155])",0.9090108275413513,0.9334787130355835,0.9334787130355835,3.5843474864959717,1.0,1.0,29760,2412.4512,5082.87646484375,623.2459,1502.9216,0.9996671676635742,0.000476837158203125,0.8978074789047241,0.9305579662322998,0,27554,2206,8898240,0.9999018461800343,0.0,0.8442294226239735,0.8995376208490963,0.9994482054878268,0.0,0.9626188575161501,0.970081595648232,0.9996749743697366,0.0,0.8995455470392729,0.9334787350054525,8893330,873,4910,0,0,0,26524,4894,1030,2140,239,66,8893330,0,4868,42,0,0,0,0,833,0,26524,197,40,0,26,2140,3,3,5133,0.7235534774971293,4910,0,197,26
BraTS2021_01365,"torch.Size([1, 4, 240, 240, 155])",0.6597495079040527,0.8431946635246277,0.8382035493850708,15.264337539672852,2.4494898319244385,2.4494898319244385,27625,480.78827,851.5294189453125,303.46646,416.01035,0.9992073774337769,4.76837158203125e-07,0.6018069982528687,0.8369808197021484,0,24907,2718,8900375,0.9984346292234105,0.0,0.9561979851073149,0.8975220495590088,0.999983483841973,0.0,0.4382302164050267,0.7862398822663723,0.9992084563203003,0.0,0.6010131600682782,0.8382035693273191,8900228,13954,147,0,22,0,10915,500,13992,2137,244,581,8900228,0,120,27,0,0,0,0,13775,0,10915,217,179,22,380,2137,3,4,766,0.9908616187860201,147,0,217,402
BraTS2021_00388,"torch.Size([1, 4, 240, 240, 155])",0.9793390035629272,0.9489613175392151,0.8364372849464417,1.4142135381698608,2.2360680103302,3.605551242828369,183696,384.06567,494.3090515136719,792.70306,417.7096,0.9995543360710144,0.7472595572471619,0.9419852495193481,0.8351566791534424,16966,116633,50097,8744304,0.9995045396426602,0.612270904388891,0.9473647801461369,0.9384684147794994,0.9996300448840754,0.9628669102911706,0.9393396380098257,0.754416432121684,0.9995672883237717,0.7485508740577818,0.9433351415114647,0.8364372738439066,8741069,4333,3235,16336,10345,630,109558,6087,7075,37794,2478,12303,8741069,15,3070,150,13,16336,353,264,3875,1136,109558,2064,445,9194,2664,37794,4,4,18910,0.9896879957689108,3235,617,3200,11858
BraTS2021_00709,"torch.Size([1, 4, 240, 240, 155])",0.9636507034301758,0.9533642530441284,0.9328103065490723,1.7320507764816284,1.4142135381698608,1.0,101590,1719.9131,2986.95361328125,947.4086,2176.7327,0.9995728135108948,0.933301568031311,0.9525597095489502,0.930353045463562,2437,86663,12490,8826410,0.9995089345034173,0.920332936979786,0.9545281165115875,0.9856493448613959,0.9996598843697494,0.9528108329913828,0.9528980072233826,0.8853482786228983,0.9995844037377494,0.9362903225806452,0.9537123653119911,0.9328103251929647,8823408,4335,3002,2322,201,115,82581,3934,4082,11058,161,1432,8823408,0,3001,1,8,2322,19,88,4007,3,82581,72,320,198,914,11058,4,4,4296,0.9748603351932615,3002,107,75,1112
BraTS2021_00242,"torch.Size([1, 4, 240, 240, 155])",0.7018164396286011,0.9900707602500916,0.9717446565628052,27.609792709350586,1.0,1.0,166996,338.26013,574.1524047851562,929.8672,347.44345,0.9954875707626343,0.9893225431442261,0.49563920497894287,0.9697888493537903,27675,112999,26322,8761004,0.9916519644092298,0.9916663647233596,0.8610600490196079,0.9861904389327909,0.9993645705446544,0.9889430894308943,0.3482066212975336,0.9577159790289491,0.9954933293053208,0.9903028548684735,0.4958820378713885,0.9717446611672191,8755437,73706,5567,27369,230,306,39347,6349,73652,25209,353,1113,8755437,0,5565,2,8,27369,59,239,73540,0,39347,112,158,230,725,25209,4,4,6932,0.4052221581067438,5567,298,112,955
BraTS2021_00756,"torch.Size([1, 4, 240, 240, 155])",0.9408350586891174,0.9665616154670715,0.9221825003623962,3.316624879837036,2.2360680103302,1.4142135381698608,127864,2002.5157,3873.499755859375,984.8982,1259.4465,0.9991755485534668,0.9358934760093689,0.8011125326156616,0.9210581183433533,28022,50279,49563,8800136,0.9985511608418021,0.9310344827586207,0.901915842447495,0.9341710311135032,0.9998056848212346,0.942331025622725,0.7200222757015852,0.9104977503379538,0.999178029050393,0.9366486946651532,0.80076975823398,0.9221824869725146,8798426,12766,1710,26406,1956,1616,36202,3937,14077,45127,3180,4436,8798426,6,1236,468,37,26406,134,1445,12430,380,36202,1267,299,1570,2567,45127,4,4,9073,0.9944891436118213,1710,1579,1647,4137
BraTS2021_00593,"torch.Size([1, 4, 240, 240, 155])",0.9791481494903564,0.9651272892951965,0.9344205260276794,1.0,1.7320507764816284,1.4142135381698608,85112,1231.7894,3852.410888671875,2056.8025,1181.3785,0.9997935891151428,0.9203696250915527,0.888958215713501,0.933560848236084,16282,25068,43762,8842888,0.9998484505767926,0.9401121304791029,0.8477712060011541,0.947435174746336,0.9997480461134417,0.9062768701633706,0.9377293760970161,0.9217586033545084,0.9997982458243445,0.922884483082119,0.8904841275854232,0.9344205332530288,8840660,1340,2228,14756,940,1526,23507,4221,1561,40338,2238,3424,8840660,0,1949,279,12,14756,436,1078,663,17,23507,881,665,923,1836,40338,4,4,7399,0.9801324503298011,2228,1514,898,2759
BraTS2021_01319,"torch.Size([1, 4, 240, 240, 155])",0.9690011143684387,0.9746016263961792,0.951960563659668,1.7320507764816284,1.4142135381698608,1.0,65321,425.0999,642.08349609375,658.26196,205.0922,0.9997676014900208,0.9824609756469727,0.8918565511703491,0.9507205486297607,19041,25111,21169,8862679,0.9996098419978526,0.9892061466475248,0.9166388239224857,0.9898011218765935,0.9999436964827453,0.9770495247098366,0.8740392656604675,0.9169067976758467,0.999776741369373,0.9830902557598816,0.8948323310569769,0.9519605679393806,8862180,3459,499,18604,203,437,21948,1996,3163,19410,200,1759,8862180,2,489,8,14,18604,322,101,3071,1,21948,91,374,200,1185,19410,4,4,2399,0.9908295122926601,499,423,92,1385
BraTS2021_00624,"torch.Size([1, 4, 240, 240, 155])",0.9047619104385376,0.9720308184623718,0.9045167565345764,8.246211051940918,1.0,1.0,75870,1047.9542,1718.43701171875,316.37033,723.0963,0.9991911053657532,0.9627326726913452,0.8306800127029419,0.8991296291351318,16285,45218,14367,8852130,0.9991411915828416,0.9736347695390781,0.8401318314183165,0.8922066490622249,0.9992353252832934,0.9546822229045133,0.8230571896147552,0.9171712953295748,0.9991882562159794,0.9640653582612471,0.8315068646178938,0.9045167490389896,8845361,7603,6769,15547,421,738,37217,7082,8001,13177,1592,1190,8845361,0,6466,303,0,15547,45,693,7403,2,37217,596,200,419,571,13177,4,4,9095,0.4737768004392811,6769,738,598,990
BraTS2021_01033,"torch.Size([1, 4, 240, 240, 155])",0.969741702079773,0.9796117544174194,0.972693920135498,1.0,1.0,1.0,81366,2234.0168,2073.756591796875,1865.9105,939.9062,0.9997154474258423,0.9527251720428467,0.9454841613769531,0.9721447229385376,5182,46435,29749,8846634,0.9995642696108903,0.9895018526142445,0.9771526586620927,0.9701083322188043,0.9998891103667226,0.9276341181011193,0.9201249057822763,0.9752932871693166,0.9997266636012152,0.9575697211155378,0.9477817213842059,0.9726939001290712,8845653,3856,981,4807,51,375,42726,999,3709,29014,894,735,8845653,0,908,73,104,4807,5,266,3154,0,42726,555,598,51,86,29014,4,4,1944,0.9850823045216818,981,271,555,137
BraTS2021_01096,"torch.Size([1, 4, 240, 240, 155])",0.9728382229804993,0.9858505129814148,0.9755171537399292,1.4142135381698608,1.0,1.0,146657,285.79266,548.5435791015625,684.9296,407.6109,0.9995386004447937,0.9411923885345459,0.9633899927139282,0.9742903113365173,3888,120235,22534,8781343,0.9994752140845298,0.9701005708072846,0.9694019120651818,0.9706102007643984,0.9996215840788818,0.9179526748971193,0.9588722085915083,0.980473950474838,0.9995483937232421,0.9433064622703846,0.96410831061531,0.9755171424156125,8778020,4609,3323,3569,110,319,115290,3639,4945,22094,669,440,8778020,0,3296,27,0,3569,34,285,4588,0,115290,357,21,110,309,22094,4,4,4418,0.9692168401969914,3323,319,357,419
BraTS2021_00781,"torch.Size([1, 4, 240, 240, 155])",0.9441652297973633,0.9842607975006104,0.9745615720748901,41.533119201660156,1.0,1.0,127058,318.27448,752.62890625,840.4981,208.17532,0.9991567134857178,0.9686762690544128,0.8912119269371033,0.9735602140426636,10333,70524,46201,8800942,0.9996292429504983,0.9927007299270073,0.8516184732745735,0.9591297786720322,0.9987067293478358,0.9476434723700764,0.9371136067154444,0.99049804116794,0.9991677732141654,0.9696489577660049,0.8923228559084035,0.9745615622970196,8789560,3260,11382,9792,72,541,66089,11515,4435,45762,1950,439,8789560,0,11351,31,1,9792,9,531,3047,0,66089,1388,212,72,155,45762,4,4,13537,0.9007904262385308,11382,540,1388,227
BraTS2021_00096,"torch.Size([1, 4, 240, 240, 155])",0.9702685475349426,0.972442626953125,0.9418157935142517,1.4142135381698608,1.0,1.0,119315,848.8385,4101.46240234375,1074.4136,2604.984,0.9995940923690796,0.9823800325393677,0.9562792778015137,0.9416941404342651,9659,94499,15157,8808685,0.9995069422508381,0.9672920638105749,0.9593602349636062,0.990607252075142,0.9996932572796053,0.9981364530489699,0.9540100953449243,0.8976050669657584,0.9996000910834274,0.9824722307143585,0.9566776851611123,0.9418157903845488,8805983,4344,2702,9641,326,18,90153,3819,4346,13605,129,1552,8805983,0,2702,0,0,9641,0,18,4235,0,90153,111,109,326,1117,13605,4,4,4274,0.8589143659315421,2702,18,111,1443
BraTS2021_01541,"torch.Size([1, 4, 240, 240, 155])",0.9280166029930115,0.9015772938728333,0.7380861639976501,7.681145668029785,21.610183715820312,19.94993782043457,130905,689.08124,663.4622192382812,970.2166,1174.6693,0.9988725781440735,0.8461470007896423,0.8681071996688843,0.7372956275939941,20211,90838,19856,8797095,0.9993796464644799,0.8523415977961433,0.8522735666874202,0.6652920962199312,0.9984074288159899,0.8419672455593489,0.8890992756335454,0.8287671232876712,0.9988933010766972,0.8471226602947033,0.8702970350375268,0.7380861608844834,8783085,5452,14010,17017,2948,3194,80764,13999,10074,16456,8279,3400,8783085,3,12347,1660,0,17017,367,2827,5249,1033,80764,3792,203,1912,1285,16456,4,4,25226,0.7899389518747364,14010,3194,4825,3197
BraTS2021_01612,"torch.Size([1, 4, 240, 240, 155])",0.9574651122093201,0.9623639583587646,0.8242828845977783,4.690415859222412,1.7320507764816284,2.0,52008,1035.5465,3488.156005859375,1290.5293,620.55237,0.9997338652610779,0.9488433003425598,0.8635380268096924,0.8205516934394836,18802,22380,10826,8875992,0.9999177269743723,0.9433635743877498,0.8212542996560275,0.8165503489531406,0.9995689495889586,0.9567599191575364,0.9174709562109026,0.8321633105486791,0.9997433078624418,0.9500145229859259,0.8667004347642565,0.8242829040669747,8872166,730,3826,17989,1080,813,20533,4469,1847,9009,2024,1817,8872166,0,3652,174,2,17989,109,702,660,39,20533,1148,68,1041,708,9009,4,4,7573,0.7987587481832844,3826,811,1187,1749
BraTS2021_01377,"torch.Size([1, 4, 240, 240, 155])",0.9606642723083496,0.9804617166519165,0.9780480265617371,6.7082037925720215,1.0,1.0,108981,329.52695,783.277587890625,555.2269,282.22192,0.999511182308197,0.17161273956298828,0.8098382353782654,0.9776889085769653,238,23563,85180,8819019,0.999279297290491,0.1553398058252427,0.890729145627146,0.9816685195259834,0.9997681147982559,0.20168067226890757,0.7486313287781692,0.9744540972059169,0.9995236462802692,0.17550274223034734,0.8135218022920654,0.978048004524727,8816974,6359,2045,48,261,190,17640,2164,5923,83004,1550,2176,8816974,0,1880,165,0,48,1,189,4702,25,17640,1196,1657,236,283,83004,4,4,3975,0.5952201257846661,2045,190,1221,519
BraTS2021_01244,"torch.Size([1, 4, 240, 240, 155])",0.9315140843391418,0.9260406494140625,0.8799325227737427,3.0,2.0,1.4142135381698608,91132,335.97113,588.6162719726562,152.7609,373.75015,0.999308168888092,0.8226280808448792,0.9100571274757385,0.8789979815483093,3149,79370,8613,8836868,0.9990514026223,0.904490106544901,0.9386241970021413,0.8528931023210199,0.9995722466376096,0.7548428072403938,0.8836336147158876,0.9087425983977708,0.9993117567636288,0.8229184697940107,0.9102991758063469,0.8799325463743676,8833088,8387,3780,2377,251,772,70134,4586,9236,7827,1350,786,8833088,0,3778,2,15,2377,298,459,8345,2,70134,889,27,249,510,7827,4,4,6187,0.9797963471779865,3780,757,891,759
BraTS2021_01576,"torch.Size([1, 4, 240, 240, 155])",0.9776829481124878,0.9815044403076172,0.9618053436279297,1.0,1.4142135381698608,1.0,97063,1816.745,2964.475830078125,894.6878,694.00214,0.9997515082359314,0.9662541151046753,0.9556784629821777,0.9605827331542969,11350,63381,22332,8830937,0.9995953052694424,0.9834485267369952,0.9752877898396248,0.96459937846237,0.9999215258811155,0.9527753303964758,0.938372698442751,0.9590274046211714,0.9997583889638781,0.9678689698380023,0.9564741924849031,0.9618053216571236,8830244,3575,693,10814,182,536,59475,1507,3906,21417,786,915,8830244,0,693,0,0,10814,126,410,3529,1,59475,376,46,181,688,21417,4,4,2475,0.9931313131273005,693,536,377,869
